Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
370,Gerald Wilkins,SG,28,NYK,82,82,2344,431,964,.447,38,108,.352,393,856,.459,.467,116,159,.730,74,132,206,219,76,17,113,195,1016
371,Buck Williams,PF,31,POR,80,80,2519,340,563,.604,0,1,.000,340,562,.605,.604,221,293,.754,260,444,704,108,62,41,130,244,901
372,Herb Williams,C,33,DAL,75,26,2040,367,851,.431,1,6,.167,366,845,.433,.432,124,171,.725,106,348,454,94,35,98,114,189,859
373,Hot Rod Williams,C,29,CLE,80,12,2432,341,678,.503,0,4,.000,341,674,.506,.503,270,359,.752,228,379,607,196,60,182,83,191,952
374,Jayson Williams,PF,23,PHI,50,8,646,75,206,.364,0,0,0,75,206,.364,.364,56,88,.636,62,83,145,12,20,20,44,110,206
375,Kenny Williams,SF,22,IND,60,6,565,113,218,.518,0,4,.000,113,214,.528,.518,26,43,.605,64,65,129,40,20,41,22,99,252
376,Micheal Williams,PG,25,IND,79,76,2750,404,824,.490,8,33,.242,396,791,.501,.495,372,427,.871,73,209,282,647,233,22,240,262,1188
377,Reggie Williams,SF,27,DEN,81,80,2623,601,1277,.471,56,156,.359,545,1121,.486,.493,216,269,.803,145,260,405,235,148,68,173,270,1474
378,Scott Williams,PF,23,CHI,63,0,690,83,172,.483,0,3,.000,83,169,.491,.483,48,74,.649,90,157,247,50,13,36,35,122,214
379,Kevin Willis,PF,29,ATL,81,80,2962,591,1224,.483,6,37,.162,585,1187,.493,.485,292,363,.804,418,840,1258,173,72,54,197,223,1480
380,Kennard Winchester,SF-SG,25,TOT,19,0,81,13,30,.433,1,2,.500,12,28,.429,.450,8,10,.800,6,9,15,8,2,2,2,5,35
381,David Wingate,SG,28,WSB,81,72,2127,266,572,.465,1,18,.056,265,554,.478,.466,105,146,.719,80,189,269,247,123,21,124,162,638
382,Randy Wittman,SG,32,IND,24,0,115,8,19,.421,0,0,0,8,19,.421,.421,1,2,.500,1,8,9,11,2,0,3,4,17
383,Joe Wolf,C,27,DEN,67,0,1160,100,277,.361,1,11,.091,99,266,.372,.363,53,66,.803,97,143,240,61,32,14,60,124,254
384,Orlando Woolridge,SF,32,DET,82,61,2113,452,907,.498,1,9,.111,451,898,.502,.499,241,353,.683,109,151,260,88,41,33,133,154,1146
385,James Worthy*,SF,30,LAL,54,54,2108,450,1007,.447,9,43,.209,441,964,.457,.451,166,204,.814,98,207,305,252,76,23,127,89,1075
386,Danny Young,PG,29,TOT,62,5,1023,100,255,.392,23,70,.329,77,185,.416,.437,57,67,.851,16,59,75,172,46,4,47,53,280
